Gender,Customer,Age,Distance,Wifi,DepartureAndArrivalTimeConvenient,EaseOnlineBooking,GateLocation,FoodDrink,OnlineBoarding,SeatComfort,InflightEntertainment,OnboardService,LegRoom,BaggageHandling,Checkin,InflightService,Cleanliness,DepartureDelayMin,ArrivalDelayMin,Satisfaction
Female,disloyal Customer,29,2133,3,3,3,2,1,3,1,1,3,5,5,5,3,1,35,22.0,neutral or dissatisfied
Male,Loyal Customer,68,2425,5,5,5,2,1,5,1,1,4,2,4,3,4,1,15,0.0,satisfied
Female,Loyal Customer,60,759,5,2,5,4,5,4,4,1,1,5,1,2,1,3,0,0.0,satisfied
Male,Loyal Customer,29,997,4,1,4,4,5,4,5,5,2,5,3,1,4,5,3,0.0,neutral or dissatisfied
Male,Loyal Customer,50,427,3,4,2,2,3,3,3,3,1,5,3,2,3,3,0,0.0,neutral or dissatisfied
Female,Loyal Customer,8,408,1,4,1,2,2,1,2,2,3,5,5,4,5,2,0,0.0,neutral or dissatisfied
Female,Loyal Customer,22,337,2,1,1,1,2,2,1,2,2,5,4,2,3,2,0,0.0,neutral or dissatisfied
Female,Loyal Customer,68,214,2,0,2,4,4,4,5,1,1,2,1,4,1,5,0,0.0,neutral or dissatisfied
Female,Loyal Customer,11,883,3,3,2,2,3,3,4,3,4,2,3,2,3,3,5,10.0,neutral or dissatisfied
Male,Loyal Customer,67,733,4,4,4,3,1,4,1,1,1,3,3,2,3,1,2,0.0,neutral or dissatisfied
Female,Loyal Customer,43,484,3,2,3,3,2,2,4,3,3,3,3,1,3,4,0,0.0,neutral or dissatisfied
Female,Loyal Customer,13,1660,3,4,3,1,2,3,2,2,3,4,5,5,5,2,0,3.0,neutral or dissatisfied
Male,Loyal Customer,7,1107,3,3,2,4,1,2,1,1,4,4,1,2,1,1,0,0.0,neutral or dissatisfied
Female,Loyal Customer,54,1084,2,1,1,1,2,3,4,2,2,2,2,1,2,2,0,0.0,neutral or dissatisfied
Female,Loyal Customer,50,1389,3,3,3,3,1,4,3,3,3,3,3,4,3,4,27,40.0,neutral or dissatisfied
Male,Loyal Customer,28,628,5,4,5,3,4,5,4,4,2,4,1,4,4,4,0,0.0,satisfied
Female,Loyal Customer,35,289,2,4,2,3,3,2,4,3,5,2,4,5,4,3,0,0.0,neutral or dissatisfied
Female,disloyal Customer,30,1576,3,3,3,4,2,3,2,2,1,3,4,3,3,2,0,0.0,neutral or dissatisfied
Male,Loyal Customer,31,409,0,0,0,1,5,0,5,5,5,4,1,1,5,5,7,10.0,satisfied
Female,disloyal Customer,15,1262,1,3,1,4,5,1,5,5,1,2,4,4,3,5,1,0.0,neutral or dissatisfied
Male,Loyal Customer,11,2521,2,4,2,3,1,2,1,1,1,1,4,3,4,1,13,4.0,neutral or dissatisfied
Female,Loyal Customer,30,503,3,5,3,1,1,3,2,1,4,5,5,5,4,1,0,0.0,neutral or dissatisfied
Male,Loyal Customer,36,903,4,1,1,1,4,3,4,4,4,4,4,2,4,4,0,18.0,neutral or dissatisfied
Female,Loyal Customer,37,542,1,2,2,2,1,1,1,1,4,4,4,1,3,1,0,12.0,neutral or dissatisfied
Female,Loyal Customer,25,423,1,0,1,1,5,1,5,5,4,2,4,3,4,5,33,35.0,neutral or dissatisfied
Female,Loyal Customer,66,409,1,4,1,4,4,4,5,5,5,1,5,3,5,4,0,0.0,neutral or dissatisfied
Male,Loyal Customer,37,1180,1,2,2,2,1,1,1,1,4,5,2,4,2,1,11,4.0,neutral or dissatisfied
Female,Loyal Customer,35,67,4,2,2,2,4,4,4,4,1,2,2,2,2,4,4,10.0,satisfied
Female,Loyal Customer,29,240,2,4,4,4,2,3,2,2,3,3,3,1,4,2,61,55.0,neutral or dissatisfied
Female,Loyal Customer,49,725,5,3,3,3,4,3,2,5,5,5,5,5,5,4,0,0.0,satisfied
Female,Loyal Customer,73,390,3,5,5,5,5,3,4,3,3,3,3,4,3,2,9,2.0,neutral or dissatisfied
Female,Loyal Customer,71,801,4,1,1,1,2,5,3,4,4,4,4,4,4,2,0,0.0,satisfied
Female,Loyal Customer,66,447,2,5,2,3,3,4,4,1,1,2,1,4,1,3,0,0.0,neutral or dissatisfied
Male,Loyal Customer,67,2381,4,4,4,4,3,4,3,3,3,5,4,3,5,3,88,79.0,neutral or dissatisfied
Female,Loyal Customer,68,191,3,4,0,5,3,5,4,1,1,0,1,4,1,5,0,0.0,neutral or dissatisfied
Female,Loyal Customer,25,650,1,3,4,4,1,1,2,1,1,3,4,4,3,1,1,7.0,neutral or dissatisfied
Male,Loyal Customer,64,693,3,1,1,1,3,3,3,3,3,1,4,3,4,3,0,0.0,neutral or dissatisfied
Female,Loyal Customer,68,408,2,4,2,3,3,5,5,2,2,2,2,5,2,5,13,6.0,neutral or dissatisfied
Male,Loyal Customer,63,2569,1,4,1,4,1,3,3,3,5,3,4,3,4,3,47,108.0,neutral or dissatisfied
Male,Loyal Customer,24,304,2,4,2,2,5,2,2,5,3,4,4,4,5,5,51,46.0,neutral or dissatisfied
Male,Loyal Customer,54,530,2,3,3,3,2,2,2,2,3,3,3,2,3,2,0,11.0,neutral or dissatisfied
Female,Loyal Customer,57,757,3,4,3,2,5,5,5,5,5,3,2,4,5,4,6,0.0,neutral or dissatisfied
Female,disloyal Customer,15,1076,2,3,2,3,1,2,1,1,2,2,3,4,3,1,25,51.0,neutral or dissatisfied
Male,Loyal Customer,61,834,0,4,0,2,1,0,1,1,5,2,5,4,4,1,0,0.0,satisfied
Male,Loyal Customer,25,184,2,1,2,3,3,2,3,3,4,1,2,2,3,3,0,0.0,neutral or dissatisfied
Female,disloyal Customer,59,179,2,2,2,1,3,2,3,3,5,1,3,5,5,3,0,11.0,neutral or dissatisfied
Female,Loyal Customer,18,312,2,5,2,3,2,2,2,2,5,4,5,4,5,2,0,0.0,neutral or dissatisfied
Female,Loyal Customer,29,1626,2,4,2,3,1,2,1,1,3,3,5,4,5,1,31,13.0,neutral or dissatisfied
Female,Loyal Customer,15,297,2,4,2,5,2,2,2,2,4,5,5,3,4,2,0,3.0,neutral or dissatisfied
Male,Loyal Customer,15,522,2,4,4,4,2,2,2,2,2,2,4,3,3,2,76,75.0,neutral or dissatisfied
Male,Loyal Customer,58,397,1,4,1,1,1,1,1,1,4,4,4,5,5,1,6,4.0,neutral or dissatisfied
Female,Loyal Customer,31,628,4,5,5,5,4,4,4,4,1,4,5,1,5,4,0,0.0,satisfied
Male,Loyal Customer,34,590,3,5,3,2,4,3,4,4,5,3,5,4,4,4,104,101.0,neutral or dissatisfied
Female,Loyal Customer,69,364,4,4,2,4,4,4,5,5,5,2,5,4,5,5,10,23.0,neutral or dissatisfied
Male,Loyal Customer,9,331,1,2,1,3,5,1,5,5,4,3,3,2,3,5,0,0.0,neutral or dissatisfied
Male,Loyal Customer,54,733,4,2,4,4,1,4,1,1,3,4,3,1,4,1,0,0.0,neutral or dissatisfied
Male,Loyal Customer,64,834,2,2,2,2,2,2,2,2,1,3,2,1,3,2,0,10.0,neutral or dissatisfied
Male,Loyal Customer,26,937,3,4,3,3,1,3,1,1,2,1,3,5,5,1,20,2.0,neutral or dissatisfied
Female,Loyal Customer,59,964,3,5,3,3,5,4,5,5,5,3,5,4,5,3,0,0.0,neutral or dissatisfied
Female,Loyal Customer,65,562,3,1,3,2,1,2,2,3,3,3,3,4,3,3,76,65.0,neutral or dissatisfied
Male,Loyal Customer,34,689,2,5,2,1,5,2,5,5,2,5,2,4,2,5,6,0.0,neutral or dissatisfied
Female,Loyal Customer,45,289,4,5,5,5,3,5,4,4,4,4,4,2,4,1,0,9.0,satisfied
Female,Loyal Customer,35,689,4,4,4,1,1,4,1,1,5,2,4,4,5,1,0,0.0,neutral or dissatisfied
Female,Loyal Customer,53,1874,5,4,4,4,1,4,5,5,5,5,5,4,5,2,24,13.0,satisfied
Female,Loyal Customer,44,299,3,3,5,5,1,3,3,3,3,3,3,4,3,4,0,0.0,neutral or dissatisfied
Female,disloyal Customer,26,594,3,4,3,3,1,3,1,1,2,5,4,3,3,1,4,0.0,neutral or dissatisfied
Male,Loyal Customer,8,1068,2,5,1,2,1,1,1,1,3,4,1,4,3,1,0,0.0,neutral or dissatisfied
Female,disloyal Customer,28,296,4,4,4,4,5,4,5,5,5,4,2,2,3,5,0,0.0,neutral or dissatisfied
Male,Loyal Customer,42,1104,2,4,4,4,2,2,2,2,1,1,1,3,1,2,3,6.0,neutral or dissatisfied
Male,Loyal Customer,15,989,2,4,4,4,2,2,1,2,1,3,3,1,4,2,0,0.0,neutral or dissatisfied
Female,Loyal Customer,27,102,5,4,5,1,3,5,3,3,2,5,2,5,1,3,0,0.0,satisfied
Male,Loyal Customer,39,507,1,4,1,3,3,1,3,3,4,5,5,5,5,3,0,0.0,neutral or dissatisfied
Male,Loyal Customer,22,542,3,5,3,3,4,3,4,4,3,3,5,1,5,4,0,0.0,neutral or dissatisfied
Female,Loyal Customer,33,925,4,5,5,5,4,4,4,4,5,5,3,5,4,4,0,0.0,satisfied
Male,Loyal Customer,34,150,0,0,0,1,4,0,4,4,4,3,5,2,5,4,0,0.0,satisfied
Female,Loyal Customer,36,2583,1,1,1,3,1,5,5,2,4,2,4,5,1,5,0,0.0,neutral or dissatisfied
Male,Loyal Customer,59,1481,3,4,3,2,1,3,4,1,3,3,4,5,5,1,31,25.0,neutral or dissatisfied
Male,Loyal Customer,41,109,1,2,2,2,1,1,1,1,3,1,4,3,3,1,1,0.0,neutral or dissatisfied
Male,Loyal Customer,30,762,2,1,1,1,2,2,2,2,3,5,4,1,3,2,11,0.0,neutral or dissatisfied
Female,disloyal Customer,22,1276,2,1,2,3,1,2,1,1,4,5,4,2,4,1,0,0.0,neutral or dissatisfied
Male,Loyal Customer,24,1379,5,4,5,1,4,4,4,4,5,2,4,4,4,4,0,0.0,satisfied
Male,Loyal Customer,44,358,4,5,4,2,2,4,2,2,4,3,5,4,4,2,32,22.0,neutral or dissatisfied
Male,Loyal Customer,62,130,2,2,2,2,2,2,2,2,3,1,1,3,3,2,38,64.0,satisfied
Male,Loyal Customer,15,370,2,4,2,4,4,2,4,4,4,2,4,4,4,4,0,0.0,neutral or dissatisfied
Male,Loyal Customer,21,944,4,3,3,3,4,4,5,4,1,5,5,1,4,4,38,44.0,satisfied
Female,Loyal Customer,44,628,5,2,5,5,3,5,1,5,5,5,5,1,5,5,81,86.0,satisfied
Female,Loyal Customer,33,266,0,0,0,3,3,5,5,3,3,5,3,1,3,3,0,4.0,satisfied
Female,Loyal Customer,29,1107,2,3,2,4,1,2,1,1,4,2,4,2,3,1,0,22.0,neutral or dissatisfied
Male,Loyal Customer,25,409,0,4,0,5,1,0,1,1,5,1,4,4,2,1,0,0.0,satisfied
Female,Loyal Customer,22,728,2,1,1,1,2,2,3,2,3,3,4,2,3,2,9,12.0,neutral or dissatisfied
Male,Loyal Customer,33,794,3,3,3,3,3,3,3,3,4,4,2,1,3,3,0,0.0,neutral or dissatisfied
Female,Loyal Customer,50,844,3,5,3,1,5,4,4,1,1,3,1,3,1,5,0,4.0,neutral or dissatisfied
Female,Loyal Customer,15,1009,4,5,5,5,4,3,1,4,2,5,3,1,3,4,0,6.0,neutral or dissatisfied
Female,Loyal Customer,29,1416,0,0,0,2,2,0,3,2,3,3,2,5,4,2,14,0.0,satisfied
Female,disloyal Customer,28,1046,2,2,2,1,2,2,2,2,4,1,5,2,2,2,0,0.0,neutral or dissatisfied
Male,Loyal Customer,45,1709,5,1,1,1,5,5,5,5,3,2,3,2,1,5,0,0.0,satisfied
Male,Loyal Customer,54,990,1,5,1,2,1,1,1,1,4,5,4,5,5,1,2,0.0,neutral or dissatisfied
Male,Loyal Customer,33,315,0,0,0,2,1,0,1,1,1,1,5,2,4,1,5,3.0,satisfied
Female,Loyal Customer,59,147,5,1,1,1,3,5,2,5,5,5,5,2,5,4,0,0.0,satisfied
Female,Loyal Customer,31,844,2,3,3,3,2,2,2,2,1,3,3,3,4,2,10,6.0,neutral or dissatisfied
Female,Loyal Customer,24,689,4,5,5,5,4,4,3,4,4,2,3,1,3,4,0,1.0,satisfied
Male,Loyal Customer,11,500,3,4,3,1,1,3,1,1,4,4,5,5,4,1,2,11.0,neutral or dissatisfied
Male,Loyal Customer,31,192,3,5,3,3,1,3,1,1,4,2,4,4,4,1,19,4.0,neutral or dissatisfied
Female,disloyal Customer,25,251,1,2,1,3,1,1,1,1,1,2,3,3,3,1,2,0.0,neutral or dissatisfied
Male,Loyal Customer,16,496,2,5,2,2,2,2,2,2,4,2,1,4,3,2,0,0.0,neutral or dissatisfied
Female,Loyal Customer,28,711,2,4,2,5,1,2,1,1,4,2,3,3,4,1,0,10.0,neutral or dissatisfied
Male,Loyal Customer,62,1250,4,5,2,5,4,4,4,4,1,5,4,1,4,4,0,0.0,satisfied
Male,Loyal Customer,25,977,3,4,3,4,1,3,1,1,4,3,4,4,4,1,5,0.0,neutral or dissatisfied
Male,Loyal Customer,27,1874,0,0,0,1,5,0,2,5,5,4,5,5,2,5,0,0.0,satisfied
Female,Loyal Customer,67,551,1,4,1,4,5,3,4,5,5,1,5,4,5,4,0,5.0,neutral or dissatisfied
Female,Loyal Customer,38,397,4,2,2,2,4,4,4,4,3,4,4,3,1,4,56,77.0,satisfied
Female,Loyal Customer,69,954,3,5,3,5,2,4,5,5,5,3,5,3,5,5,0,0.0,neutral or dissatisfied
Female,Loyal Customer,11,328,4,5,4,4,3,4,3,3,2,2,5,4,4,3,0,0.0,satisfied
Male,Loyal Customer,54,925,4,5,4,3,5,4,5,5,3,3,4,3,4,5,3,0.0,neutral or dissatisfied
Female,Loyal Customer,27,546,4,1,1,1,4,4,4,4,3,5,4,3,3,4,0,12.0,neutral or dissatisfied
Female,Loyal Customer,49,77,3,4,3,3,4,4,4,3,3,3,3,5,3,4,0,0.0,neutral or dissatisfied
Female,Loyal Customer,31,519,3,5,5,5,3,3,3,3,1,3,4,1,4,3,118,115.0,neutral or dissatisfied
Female,Loyal Customer,69,1288,1,4,1,2,3,4,5,2,2,1,2,4,2,4,32,24.0,neutral or dissatisfied
Female,disloyal Customer,17,550,3,1,3,3,1,3,1,1,1,2,4,2,4,1,17,24.0,neutral or dissatisfied
Female,Loyal Customer,23,612,3,4,3,3,3,3,2,3,1,5,2,5,1,3,0,0.0,neutral or dissatisfied
Female,Loyal Customer,39,405,2,4,5,5,2,2,2,2,2,2,4,3,3,2,0,0.0,neutral or dissatisfied
Female,Loyal Customer,38,391,3,5,3,2,1,3,2,1,3,4,4,3,2,1,0,4.0,neutral or dissatisfied
Female,Loyal Customer,57,1346,2,5,2,3,2,3,5,5,5,2,5,5,5,4,0,0.0,neutral or dissatisfied
Male,Loyal Customer,35,347,3,4,2,3,1,2,1,1,3,3,2,2,5,1,0,0.0,neutral or dissatisfied
Male,Loyal Customer,51,1947,1,4,0,1,5,0,1,5,4,2,3,3,5,5,11,0.0,neutral or dissatisfied
Male,Loyal Customer,7,1587,3,4,3,2,5,3,3,5,4,2,5,4,5,5,0,8.0,neutral or dissatisfied
Male,Loyal Customer,55,594,1,4,4,4,1,1,1,1,4,5,2,2,2,1,16,13.0,neutral or dissatisfied
Female,Loyal Customer,69,283,4,4,4,3,4,5,4,5,5,4,5,3,5,3,20,2.0,satisfied
Male,disloyal Customer,64,1379,3,2,2,2,1,3,1,1,4,1,2,4,3,1,0,9.0,neutral or dissatisfied
Male,Loyal Customer,12,954,2,0,2,4,4,2,4,4,2,2,1,5,2,4,8,0.0,neutral or dissatisfied
Female,disloyal Customer,25,1431,2,4,2,4,1,2,1,1,4,3,3,2,3,1,0,6.0,neutral or dissatisfied
Male,Loyal Customer,15,316,2,3,2,2,2,2,4,2,3,1,4,1,3,2,0,0.0,neutral or dissatisfied
Male,disloyal Customer,17,853,5,0,5,1,2,5,5,2,5,5,4,4,2,2,0,0.0,satisfied
Female,Loyal Customer,31,2153,3,4,3,1,3,3,3,3,3,2,5,3,4,3,19,0.0,neutral or dissatisfied
Female,Loyal Customer,7,1129,2,2,3,4,1,3,1,1,4,4,4,1,4,1,61,50.0,neutral or dissatisfied
Male,Loyal Customer,18,469,1,5,1,4,4,1,4,4,5,4,5,4,4,4,99,86.0,neutral or dissatisfied
Female,Loyal Customer,18,223,3,4,3,3,3,3,3,3,1,2,3,2,3,3,52,67.0,neutral or dissatisfied
Female,Loyal Customer,54,362,3,5,3,3,2,4,5,3,3,3,5,4,3,5,29,23.0,neutral or dissatisfied
Female,Loyal Customer,37,200,3,4,3,3,3,3,3,3,1,5,4,3,4,3,26,23.0,neutral or dissatisfied
Female,Loyal Customer,46,1620,2,5,2,1,2,4,1,4,4,2,4,4,4,4,51,50.0,neutral or dissatisfied
Female,Loyal Customer,72,1660,1,3,3,3,4,3,4,1,1,1,1,3,1,3,12,13.0,neutral or dissatisfied
Male,Loyal Customer,32,1947,1,4,1,1,1,1,1,1,3,1,4,3,4,1,0,0.0,neutral or dissatisfied
Female,Loyal Customer,30,1565,0,0,0,1,1,0,1,1,5,1,5,1,2,1,11,30.0,satisfied
Female,disloyal Customer,57,1371,2,2,2,4,1,2,1,1,3,3,3,4,3,1,2,1.0,neutral or dissatisfied
Female,Loyal Customer,38,803,3,2,2,2,3,3,3,3,1,5,4,5,4,3,15,0.0,satisfied
Female,disloyal Customer,64,328,1,2,2,3,5,1,1,5,3,5,4,4,5,5,0,0.0,neutral or dissatisfied
Female,Loyal Customer,48,163,4,2,2,2,1,2,5,4,4,4,4,2,4,1,0,0.0,satisfied
Female,Loyal Customer,71,373,3,2,2,2,2,3,4,2,2,3,2,1,2,3,0,0.0,neutral or dissatisfied
Male,Loyal Customer,55,507,2,2,4,2,2,2,2,2,3,2,3,3,4,2,0,0.0,neutral or dissatisfied
Female,Loyal Customer,54,550,3,4,3,3,4,3,3,3,3,3,3,2,3,2,0,0.0,neutral or dissatisfied
Male,disloyal Customer,36,406,4,4,4,4,4,4,4,4,3,4,4,4,3,4,82,91.0,neutral or dissatisfied
Male,Loyal Customer,35,861,3,4,3,1,5,3,4,5,5,3,4,5,5,5,6,0.0,neutral or dissatisfied
Male,Loyal Customer,17,409,4,2,2,2,4,4,5,4,4,4,2,5,1,4,0,0.0,satisfied
Female,Loyal Customer,69,2475,3,2,3,4,2,4,4,3,3,3,3,3,3,3,0,0.0,neutral or dissatisfied
Male,Loyal Customer,35,922,2,4,2,3,1,2,1,1,5,5,5,5,5,1,27,35.0,neutral or dissatisfied
Male,Loyal Customer,21,1269,5,4,4,4,5,5,4,5,3,1,4,4,5,5,44,37.0,satisfied
Female,Loyal Customer,22,413,3,2,2,2,3,2,1,3,2,1,4,1,3,3,0,0.0,neutral or dissatisfied
Male,Loyal Customer,54,493,1,2,1,3,1,1,1,1,3,3,2,3,3,1,0,0.0,neutral or dissatisfied
Male,Loyal Customer,69,546,3,4,3,3,2,3,2,2,5,3,2,5,4,2,5,22.0,neutral or dissatisfied
Male,Loyal Customer,29,329,0,0,0,1,2,0,2,2,5,3,1,2,2,2,0,0.0,satisfied
Male,Loyal Customer,47,909,5,5,5,5,5,5,5,5,4,1,3,3,1,5,0,0.0,satisfied
Male,Loyal Customer,67,1075,3,4,3,5,2,3,2,2,3,3,5,3,5,2,13,38.0,neutral or dissatisfied
Female,Loyal Customer,55,1107,2,2,5,2,2,4,3,1,1,2,1,2,1,1,30,55.0,neutral or dissatisfied
Male,Loyal Customer,40,2350,3,4,4,4,5,3,3,4,2,3,1,3,3,3,0,0.0,satisfied
Female,Loyal Customer,36,642,3,5,5,5,3,3,3,3,4,4,3,4,2,3,7,11.0,neutral or dissatisfied
Male,Loyal Customer,36,2762,2,0,2,3,2,2,4,2,4,5,4,5,2,2,12,0.0,neutral or dissatisfied
Male,Loyal Customer,48,1013,5,3,5,3,2,5,2,2,3,5,4,4,4,2,0,0.0,satisfied
Male,Loyal Customer,67,1005,3,4,3,5,5,3,2,5,4,2,5,3,5,5,0,0.0,neutral or dissatisfied
Female,Loyal Customer,49,563,4,2,2,2,5,3,3,4,4,4,4,3,4,1,45,40.0,satisfied
Female,disloyal Customer,38,156,3,3,3,2,2,3,2,2,2,2,3,3,5,2,0,0.0,neutral or dissatisfied
Male,Loyal Customer,22,925,0,3,0,3,5,0,5,5,1,2,2,3,2,5,0,0.0,satisfied
Male,Loyal Customer,67,444,2,3,3,3,2,2,2,2,1,2,3,1,3,2,52,26.0,neutral or dissatisfied
Male,Loyal Customer,41,391,2,4,2,5,5,2,5,5,3,3,5,3,4,5,1,12.0,neutral or dissatisfied
Male,Loyal Customer,32,140,5,4,4,4,5,5,5,5,3,2,5,4,3,5,0,10.0,satisfied
Female,Loyal Customer,45,265,5,4,4,4,3,4,3,5,5,5,5,2,5,4,0,27.0,satisfied
Male,Loyal Customer,23,651,4,4,4,4,4,5,5,4,3,1,3,1,3,4,0,0.0,satisfied
Male,Loyal Customer,8,607,2,5,2,3,1,2,4,1,4,2,5,5,5,1,0,8.0,neutral or dissatisfied
Female,Loyal Customer,56,1084,2,5,2,4,4,4,5,3,3,2,3,3,3,3,0,12.0,neutral or dissatisfied
Male,Loyal Customer,32,550,5,4,4,4,5,5,5,5,5,2,1,5,1,5,78,75.0,satisfied
Female,Loyal Customer,51,341,4,4,4,4,4,2,2,4,4,4,4,5,4,3,0,0.0,satisfied
Male,Loyal Customer,64,406,5,1,4,3,2,4,4,2,3,1,3,4,2,2,0,0.0,satisfied
Female,Loyal Customer,54,781,1,2,3,3,1,1,1,4,3,2,3,1,1,1,141,135.0,neutral or dissatisfied
Male,Loyal Customer,64,2475,1,5,1,5,1,1,5,1,3,2,4,3,5,1,0,0.0,neutral or dissatisfied
Female,Loyal Customer,51,228,2,2,2,2,3,4,4,2,2,2,2,4,2,2,8,0.0,neutral or dissatisfied
Male,Loyal Customer,29,1076,1,4,4,4,1,1,1,1,3,5,3,1,3,1,21,20.0,neutral or dissatisfied
Female,Loyal Customer,60,337,3,4,3,3,4,5,4,2,2,3,2,4,2,3,0,0.0,neutral or dissatisfied
Female,Loyal Customer,31,196,3,4,3,2,5,3,4,5,4,5,4,3,5,5,0,3.0,neutral or dissatisfied
Female,Loyal Customer,26,164,4,5,0,2,2,0,2,2,3,4,5,4,5,2,11,0.0,neutral or dissatisfied
Female,Loyal Customer,41,1597,2,1,1,1,3,4,3,2,2,2,2,1,2,3,3,32.0,neutral or dissatisfied
Male,Loyal Customer,55,967,2,5,2,4,4,2,4,4,5,4,4,5,5,4,35,24.0,neutral or dissatisfied
Female,Loyal Customer,9,628,1,2,1,4,4,1,5,4,2,4,4,4,3,4,30,42.0,neutral or dissatisfied
Female,Loyal Customer,54,590,4,2,1,2,3,1,3,4,4,4,4,2,4,4,10,7.0,satisfied
Female,Loyal Customer,47,1056,3,2,2,2,5,4,2,3,3,3,3,3,3,4,42,27.0,satisfied
Female,Loyal Customer,19,862,0,3,0,1,2,3,2,2,5,5,4,5,1,2,0,2.0,satisfied
Female,Loyal Customer,50,404,2,4,2,4,4,5,5,2,2,2,2,4,2,3,16,8.0,neutral or dissatisfied
Male,Loyal Customer,12,1107,3,5,3,3,4,3,4,4,3,3,4,5,4,4,0,0.0,neutral or dissatisfied
Female,Loyal Customer,11,427,2,5,4,2,3,4,3,3,2,3,4,1,2,3,13,2.0,neutral or dissatisfied
Male,disloyal Customer,37,551,3,3,3,3,1,3,1,1,1,5,3,3,4,1,6,3.0,neutral or dissatisfied
Male,Loyal Customer,68,197,3,5,3,3,5,3,5,5,3,4,5,4,5,5,22,9.0,neutral or dissatisfied
Male,Loyal Customer,48,521,5,5,5,5,5,5,5,5,2,3,5,2,4,5,0,16.0,satisfied
Male,disloyal Customer,27,628,2,2,2,4,1,2,1,1,4,5,3,1,4,1,4,5.0,neutral or dissatisfied
Female,disloyal Customer,29,1069,1,1,1,3,4,1,4,4,2,4,2,1,1,4,0,33.0,neutral or dissatisfied
Male,Loyal Customer,65,182,3,4,3,4,2,3,2,2,1,2,4,1,3,2,0,0.0,neutral or dissatisfied
Male,Loyal Customer,27,528,1,5,5,5,1,2,1,1,3,2,3,4,4,1,8,4.0,neutral or dissatisfied
Female,disloyal Customer,28,451,2,2,2,3,3,2,3,3,2,2,4,4,3,3,0,0.0,neutral or dissatisfied
Female,Loyal Customer,25,1372,5,4,4,4,5,4,3,5,3,5,1,2,3,5,1,0.0,satisfied
Male,Loyal Customer,42,460,2,3,3,3,2,2,2,2,4,3,4,4,4,2,0,0.0,neutral or dissatisfied
Male,Loyal Customer,49,991,5,4,4,4,5,5,5,5,1,4,4,4,4,5,0,0.0,satisfied
Male,Loyal Customer,33,918,4,3,3,3,4,4,4,4,4,2,3,4,4,4,0,0.0,neutral or dissatisfied
Male,Loyal Customer,21,265,1,4,1,4,1,1,1,1,2,1,4,2,4,1,70,107.0,neutral or dissatisfied
Male,Loyal Customer,30,226,3,4,4,4,3,3,3,3,1,1,3,2,4,3,102,100.0,neutral or dissatisfied
Male,Loyal Customer,53,674,5,2,2,2,5,5,5,5,3,1,3,1,4,5,54,58.0,satisfied
Female,Loyal Customer,14,1011,3,5,5,5,3,3,3,3,4,2,3,3,4,3,1,0.0,neutral or dissatisfied
Female,disloyal Customer,29,693,3,3,3,4,3,4,4,1,1,3,3,4,2,4,144,133.0,neutral or dissatisfied
Female,Loyal Customer,42,642,4,5,5,5,4,3,5,4,4,4,4,2,4,4,0,0.0,satisfied
Female,Loyal Customer,47,888,1,3,3,3,2,3,4,1,1,1,1,1,1,1,0,7.0,neutral or dissatisfied
Male,Loyal Customer,21,1045,2,3,2,2,3,2,3,3,2,2,4,1,2,3,0,0.0,neutral or dissatisfied
Female,Loyal Customer,34,501,0,0,0,1,4,0,5,4,3,3,1,1,3,4,0,0.0,satisfied
Female,Loyal Customer,30,762,1,3,3,3,1,1,1,1,4,5,4,4,3,1,0,0.0,neutral or dissatisfied
Male,Loyal Customer,26,2248,5,4,4,4,5,3,5,5,2,5,4,5,3,5,9,40.0,satisfied
Female,Loyal Customer,49,148,2,2,2,2,5,4,4,2,2,2,2,1,2,4,7,12.0,neutral or dissatisfied
Male,Loyal Customer,44,1670,3,5,4,1,1,4,1,1,2,2,2,4,2,1,0,0.0,neutral or dissatisfied
Male,Loyal Customer,70,270,2,0,0,3,4,0,2,4,5,3,4,4,4,4,45,43.0,neutral or dissatisfied
Female,Loyal Customer,40,222,4,3,5,3,4,5,4,4,4,2,2,2,5,4,0,0.0,satisfied
Female,Loyal Customer,26,838,5,1,1,1,5,5,5,5,1,1,5,4,5,5,0,0.0,satisfied
Female,disloyal Customer,22,950,3,4,3,3,4,3,4,4,4,5,4,3,4,4,0,0.0,neutral or dissatisfied
Female,Loyal Customer,54,726,2,5,5,5,2,4,3,2,2,2,2,2,2,1,0,0.0,neutral or dissatisfied
Male,Loyal Customer,54,1585,2,1,2,2,4,2,5,4,1,5,1,4,1,4,21,2.0,neutral or dissatisfied
Female,Loyal Customer,30,615,5,2,2,2,5,4,5,5,5,1,2,4,3,5,0,0.0,satisfied
Female,Loyal Customer,24,447,5,3,5,1,5,5,3,5,3,5,2,5,4,5,0,0.0,satisfied
Female,Loyal Customer,50,1005,2,5,2,1,1,5,5,3,3,2,4,4,3,1,3,0.0,neutral or dissatisfied
Male,Loyal Customer,25,601,4,4,1,4,4,4,5,4,5,5,3,5,2,4,0,0.0,satisfied
Male,Loyal Customer,46,666,1,4,4,4,1,1,1,1,4,4,2,3,3,1,0,0.0,neutral or dissatisfied
Male,Loyal Customer,23,1407,0,5,5,5,0,1,4,0,2,1,4,1,3,0,28,26.0,neutral or dissatisfied
Female,Loyal Customer,57,192,1,5,4,5,3,4,4,1,1,1,1,1,1,4,29,48.0,neutral or dissatisfied
Male,Loyal Customer,22,551,2,1,2,3,1,2,1,1,4,3,4,2,3,1,0,0.0,neutral or dissatisfied
